,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
858,PG19636,Bildergeschichten,"Busch, Wilhelm",1832.0,1908.0,['de'],200,"'German poetry -- 19th century', ""Children's poetry, German""",Sound,"""Children's poetry"
870,PG19791,Der Struwwelpeter,"Hoffmann, Heinrich",1809.0,1894.0,['de'],22,"""Children's literature"", 'Stories in rhyme', ""Children's stories, German"", 'Behavior -- Fiction', 'Children -- Conduct of life -- Juvenile fiction', ""Children's poetry, German""",Sound,"""Children's poetry"
871,PG19792,Der Struwwelpeter,"Hoffmann, Heinrich",1809.0,1894.0,['de'],12,"""Children's literature"", 'Stories in rhyme', ""Children's stories, German"", 'Behavior -- Fiction', 'Children -- Conduct of life -- Juvenile fiction', ""Children's poetry, German""",Sound,"""Children's poetry"
980,PG20637,Liederkranz: Dem Andenken der verstorbenen Frau Herzogin Dorothea von Kurland geweiht,"Schlippenbach, Ulrich von",1774.0,1826.0,['de'],32,'German poetry -- 19th century',Text,'German poetry -- 19th century'
1007,PG20965,Die Kugel: Eine Philosophie in Versen,"Zur Linde, Otto",1873.0,1938.0,['de'],28,'German poetry -- 20th century',Text,'German poetry -- 20th century'
1014,PG21000,Faust: Eine Tragödie [erster Teil],"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],1179,"'German poetry', 'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry'
1021,PG21148,Max und Moritz,"Busch, Wilhelm",1832.0,1908.0,['de'],17,"'Wit and humor', 'Practical jokes -- Juvenile poetry', ""Children's poetry, German""",Sound,'Practical jokes -- Juvenile poetry'
1022,PG21148,Max und Moritz,"Busch, Wilhelm",1832.0,1908.0,['de'],17,"'Wit and humor', 'Practical jokes -- Juvenile poetry', ""Children's poetry, German""",Sound,"""Children's poetry"
1023,PG21149,Max und Moritz,"Busch, Wilhelm",1832.0,1908.0,['de'],33,"'Wit and humor', 'Practical jokes -- Juvenile poetry', ""Children's poetry, German""",Sound,'Practical jokes -- Juvenile poetry'
1024,PG21149,Max und Moritz,"Busch, Wilhelm",1832.0,1908.0,['de'],33,"'Wit and humor', 'Practical jokes -- Juvenile poetry', ""Children's poetry, German""",Sound,"""Children's poetry"
1027,PG21158,Sammlung deutscher Gedichte 001,Various,,,['de'],156,'German poetry',Sound,'German poetry'
1073,PG21680,Die Jungfrau von Treiden,"Cammerer, Adelbert",1786.0,1848.0,['de'],28,'German poetry -- 19th century',Text,'German poetry -- 19th century'
1094,PG2187,Oberon,"Wieland, Christoph Martin",1733.0,1813.0,['de'],42,'German poetry -- 18th century',Text,'German poetry -- 18th century'
1109,PG22167,C. F. Gellerts Sämmtliche Schriften: Zweyter Theil,"Gellert, Christian Fürchtegott",1715.0,1769.0,['de'],31,"'Christian poetry', 'German poetry -- 18th century'",Text,'Christian poetry'
1110,PG22167,C. F. Gellerts Sämmtliche Schriften: Zweyter Theil,"Gellert, Christian Fürchtegott",1715.0,1769.0,['de'],31,"'Christian poetry', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
1121,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'Reynard the Fox (Legendary character) -- Poetry'
1122,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'Epic poetry'
1123,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
1125,PG2229,Faust: Der Tragödie erster Teil,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],1151,"'German poetry', 'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry'
1127,PG2230,Faust: Der Tragödie zweiter Teil,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],379,"'German poetry', 'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry'
1135,PG22391,Kritik des Herzens,"Busch, Wilhelm",1832.0,1908.0,['de'],36,'German poetry -- 19th century',Text,'German poetry -- 19th century'
1230,PG2312,Hermann und Dorothea,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],85,'German poetry -- 18th century',Text,'German poetry -- 18th century'
1234,PG2319,West-östlicher Divan,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],165,'German poetry -- 19th century',Text,'German poetry -- 19th century'
1237,PG23228,Arabische Nächte,"Bethge, Hans",1876.0,1946.0,['de'],41,'Arabic poetry -- Translations into German',Text,'Arabic poetry -- Translations into German'
1238,PG2322,Hans Huckebein,"Busch, Wilhelm",1832.0,1908.0,['de'],24,"'German poetry -- 19th century', ""Children's poetry, German""",Text,'German poetry -- 19th century'
1239,PG2322,Hans Huckebein,"Busch, Wilhelm",1832.0,1908.0,['de'],24,"'German poetry -- 19th century', ""Children's poetry, German""",Text,"""Children's poetry"
1393,PG24249,Die Harzreise,"Heine, Heinrich",1797.0,1856.0,['de'],240,"'German poetry -- 19th century', 'Harz Mountains (Germany) -- Description and travel'",Text,'German poetry -- 19th century'
